V1,V6,V10,V12,V13,V14,V15
47,298.0,11,183.0,1,-1.0,0
53,7598.0,23,27.0,7,-1.0,0
42,233.0,8,98.0,1,231.0,4
32,12686.0,3,54.0,1,-1.0,0
57,-609.0,21,168.0,1,-1.0,0
41,-413.0,8,170.0,2,-1.0,0
36,959.0,29,200.0,4,-1.0,0
46,642.0,12,110.0,4,-1.0,0
78,38.0,4,156.0,1,1.0,3
40,0.0,26,178.0,2,-1.0,0
28,-9.0,9,175.0,5,-1.0,0
35,649.0,16,177.0,1,-1.0,0
43,2696.0,28,86.0,10,-1.0,0
37,334.0,25,442.0,12,-1.0,0
56,12.0,8,226.0,1,-1.0,0
27,127.0,3,449.0,3,-1.0,0
59,59.0,5,273.0,1,-1.0,0
37,487.0,4,30.0,2,-1.0,0
60,5632.0,30,380.0,7,-1.0,0
46,229.0,5,197.0,1,-1.0,0
31,199.0,11,127.0,2,461.0,4
52,409.0,15,73.0,7,-1.0,0
62,10373.0,17,140.0,3,97.0,3
47,1095.0,18,171.0,1,110.0,2
32,133.0,17,421.0,1,-1.0,0
28,4287.0,30,171.0,1,-1.0,0
48,-202.0,30,225.0,4,-1.0,0
43,555.0,12,175.0,2,369.0,2
48,3940.0,16,298.0,6,-1.0,0
37,1784.0,19,19.0,5,-1.0,0
39,3165.0,15,56.0,1,368.0,2
47,15.0,12,181.0,4,-1.0,0
36,42.0,8,102.0,4,-1.0,0
47,502.0,14,28.0,2,-1.0,0
39,272.0,9,85.0,1,325.0,1
36,953.0,28,77.0,1,100.0,1
49,267.0,9,23.0,5,-1.0,0
38,435.0,23,193.0,2,-1.0,0
29,55.0,10,235.0,1,-1.0,0
43,144.0,7,131.0,3,-1.0,0
31,2530.0,16,60.0,1,342.0,1
38,137.0,31,27.0,22,-1.0,0
35,951.0,19,220.0,2,-1.0,0
47,49.0,18,250.0,4,-1.0,0
31,6413.0,13,517.0,2,-1.0,0
26,96.0,6,606.0,1,345.0,1
37,3467.0,9,185.0,2,-1.0,0
34,882.0,20,24.0,1,-1.0,0
31,2577.0,13,611.0,2,-1.0,0
37,-456.0,20,42.0,7,-1.0,0
51,111.0,14,140.0,1,-1.0,0
27,-584.0,7,411.0,2,-1.0,0
51,482.0,14,178.0,1,-1.0,0
36,1257.0,8,108.0,9,101.0,1
47,284.0,26,266.0,5,-1.0,0
50,2717.0,18,188.0,1,-1.0,0
47,1077.0,31,367.0,4,-1.0,0
44,5414.0,30,166.0,4,-1.0,0
32,2979.0,25,156.0,1,-1.0,0
26,276.0,15,106.0,1,368.0,4
36,171.0,12,92.0,2,-1.0,0
29,321.0,7,196.0,2,-1.0,0
33,70.0,21,333.0,3,-1.0,0
37,195.0,1,10.0,1,-1.0,0
32,180.0,14,179.0,1,334.0,1
32,-121.0,13,272.0,1,-1.0,0
54,190.0,15,196.0,2,-1.0,0
49,1330.0,18,37.0,1,-1.0,0
50,339.0,5,2.0,3,-1.0,0
46,687.0,19,125.0,13,-1.0,0
48,323.0,28,158.0,10,-1.0,0
30,1450.0,18,298.0,1,355.0,1
30,309.0,13,99.0,1,-1.0,0
41,1471.0,18,233.0,2,-1.0,0
43,918.0,6,193.0,1,-1.0,0
25,468.0,15,147.0,1,-1.0,0
31,387.0,4,149.0,1,-1.0,0
36,1531.0,8,81.0,3,170.0,1
33,-14.0,14,223.0,2,-1.0,0
57,1640.0,6,204.0,4,-1.0,0
32,-15.0,11,132.0,3,-1.0,0
33,3301.0,2,131.0,2,171.0,2
36,9324.0,30,138.0,8,-1.0,0
42,725.0,3,124.0,3,252.0,3
57,334.0,15,169.0,2,365.0,2
32,0.0,6,135.0,3,-1.0,0
37,594.0,4,62.0,1,-1.0,0
39,5.0,17,118.0,2,131.0,1
50,78.0,4,143.0,1,-1.0,0
41,0.0,3,858.0,1,-1.0,0
37,43.0,17,36.0,2,-1.0,0
53,1046.0,30,50.0,20,-1.0,0
59,2291.0,14,127.0,3,-1.0,0
22,64.0,4,112.0,1,-1.0,0
38,1369.0,3,841.0,3,-1.0,0
31,1981.0,22,437.0,2,-1.0,0
34,1011.0,6,136.0,1,-1.0,0
34,367.0,6,140.0,1,-1.0,0
47,4709.0,22,78.0,4,-1.0,0
33,154.0,18,159.0,2,-1.0,0
57,0.0,28,1037.0,3,-1.0,0
32,-22.0,20,215.0,2,-1.0,0
31,2007.0,20,253.0,1,-1.0,0
27,1625.0,2,180.0,5,-1.0,0
33,7.0,20,203.0,1,-1.0,0
26,3108.0,13,481.0,3,-1.0,0
34,-370.0,21,748.0,1,-1.0,0
50,171.0,14,75.0,3,-1.0,0
54,-152.0,26,14.0,11,-1.0,0
36,1156.0,28,141.0,7,-1.0,0
26,682.0,5,166.0,2,-1.0,0
51,328.0,4,203.0,1,-1.0,0
55,1164.0,18,242.0,1,-1.0,0
63,0.0,30,337.0,3,-1.0,0
44,192.0,11,232.0,2,-1.0,0
46,1103.0,13,185.0,2,278.0,3
41,-391.0,23,137.0,1,-1.0,0
39,2319.0,21,48.0,1,137.0,1
38,304.0,2,238.0,1,214.0,1
39,-405.0,8,177.0,1,-1.0,0
44,0.0,20,156.0,2,-1.0,0
47,1139.0,11,106.0,2,-1.0,0
54,466.0,4,297.0,1,-1.0,0
30,228.0,5,232.0,1,365.0,1
32,518.0,18,34.0,7,-1.0,0
31,23.0,25,121.0,3,-1.0,0
49,5058.0,12,255.0,2,357.0,4
40,1247.0,2,445.0,2,-1.0,0
47,2269.0,18,132.0,1,279.0,2
34,647.0,29,392.0,1,-1.0,0
37,2066.0,21,10.0,7,113.0,5
41,294.0,28,150.0,14,-1.0,0
30,700.0,12,73.0,2,-1.0,0
44,492.0,12,56.0,1,361.0,2
42,6573.0,7,56.0,4,-1.0,0
30,392.0,6,124.0,1,167.0,3
48,3886.0,11,297.0,2,-1.0,0
41,629.0,30,208.0,2,-1.0,0
33,777.0,7,263.0,1,-1.0,0
32,56.0,2,275.0,1,258.0,1
45,1041.0,29,238.0,3,-1.0,0
36,0.0,25,106.0,1,205.0,2
25,0.0,18,342.0,1,-1.0,0
28,1900.0,15,9.0,6,-1.0,0
35,430.0,17,611.0,1,270.0,4
25,276.0,12,268.0,4,-1.0,0
36,22.0,6,125.0,2,-1.0,0
45,412.0,4,45.0,5,265.0,13
36,5000.0,16,177.0,5,-1.0,0
44,0.0,17,139.0,3,-1.0,0
32,354.0,4,239.0,1,196.0,8
50,-79.0,7,70.0,1,-1.0,0
39,5009.0,18,255.0,1,126.0,2
43,1625.0,21,56.0,1,-1.0,0
58,835.0,3,296.0,1,-1.0,0
42,498.0,11,173.0,2,-1.0,0
50,202.0,17,148.0,1,-1.0,0
42,43.0,14,735.0,8,-1.0,0
27,92.0,30,274.0,4,-1.0,0
29,0.0,15,218.0,1,-1.0,0
41,487.0,16,163.0,1,200.0,1
26,-295.0,7,556.0,1,-1.0,0
38,194.0,17,576.0,4,340.0,7
40,446.0,8,594.0,4,331.0,1
34,425.0,16,1389.0,7,-1.0,0
54,6.0,7,109.0,1,367.0,1
27,102.0,7,159.0,2,-1.0,0
52,33.0,13,204.0,1,331.0,3
82,0.0,12,150.0,2,-1.0,0
57,79.0,1,60.0,1,592.0,2
28,0.0,15,6.0,4,-1.0,0
33,0.0,8,345.0,2,-1.0,0
39,1385.0,9,446.0,1,-1.0,0
26,800.0,30,405.0,2,-1.0,0
29,1374.0,17,309.0,3,208.0,4
47,-239.0,7,973.0,3,-1.0,0
37,480.0,22,344.0,2,182.0,8
58,145.0,29,616.0,13,-1.0,0
58,3864.0,15,815.0,4,-1.0,0
48,1147.0,3,155.0,1,120.0,3
33,498.0,12,338.0,2,104.0,1
28,598.0,2,177.0,1,288.0,2
31,0.0,18,913.0,4,-1.0,0
33,336.0,15,179.0,3,-1.0,0
29,428.0,22,293.0,2,-1.0,0
37,2442.0,16,91.0,3,-1.0,0
20,502.0,30,261.0,1,-1.0,0
34,1228.0,30,580.0,2,84.0,8
47,1230.0,12,378.0,1,-1.0,0
53,2656.0,30,1980.0,2,-1.0,0
50,1200.0,14,904.0,3,-1.0,0
66,203.0,7,376.0,1,-1.0,0
22,216.0,6,178.0,1,179.0,2
29,7707.0,29,961.0,2,334.0,2
25,4859.0,12,227.0,1,-1.0,0
33,2637.0,28,583.0,17,-1.0,0
56,-9.0,8,728.0,1,-1.0,0
36,7606.0,30,917.0,1,-1.0,0
40,-438.0,11,1017.0,1,-1.0,0
50,2678.0,30,1011.0,6,-1.0,0
38,895.0,12,1531.0,1,-1.0,0
29,247.0,16,143.0,2,587.0,3
38,413.0,13,240.0,1,179.0,2
48,1596.0,14,760.0,1,-1.0,0
60,10861.0,9,98.0,1,91.0,2
52,371.0,21,224.0,2,182.0,1
30,2371.0,14,661.0,1,384.0,2
34,3050.0,13,469.0,1,-1.0,0
33,1536.0,9,359.0,1,92.0,3
33,373.0,27,267.0,1,180.0,4
56,10532.0,7,324.0,1,-1.0,0
34,1974.0,22,355.0,1,342.0,3
38,0.0,22,315.0,1,-1.0,0
31,33.0,24,901.0,2,-1.0,0
28,330.0,2,226.0,2,182.0,4
47,159.0,29,220.0,3,155.0,3
66,995.0,27,131.0,2,-1.0,0
50,1165.0,16,455.0,1,-1.0,0
34,2159.0,18,386.0,1,-1.0,0
45,3354.0,29,746.0,1,-1.0,0
29,3528.0,8,137.0,1,-1.0,0
49,305.0,24,367.0,2,-1.0,0
53,341.0,30,423.0,2,-1.0,0
47,568.0,12,1613.0,1,-1.0,0
47,2306.0,6,239.0,4,-1.0,0
93,775.0,4,476.0,2,13.0,9
26,1231.0,4,230.0,1,93.0,7
41,231.0,7,352.0,2,-1.0,0
44,1070.0,12,137.0,2,104.0,3
45,803.0,4,742.0,4,-1.0,0
77,0.0,17,286.0,1,-1.0,0
60,259.0,6,396.0,1,386.0,2
32,102.0,18,560.0,1,-1.0,0
54,1664.0,2,257.0,3,-1.0,0
61,32685.0,2,1447.0,2,-1.0,0
30,228.0,13,314.0,2,-1.0,0
34,676.0,11,486.0,1,-1.0,0
37,240.0,5,1123.0,1,-1.0,0
46,2084.0,18,1081.0,2,-1.0,0
30,502.0,11,463.0,3,95.0,6
45,154.0,7,1138.0,1,-1.0,0
52,657.0,7,398.0,2,460.0,2
36,1193.0,30,640.0,1,-1.0,0
66,3629.0,2,474.0,1,172.0,2
42,2816.0,10,193.0,2,-1.0,0
58,1425.0,30,224.0,1,-1.0,0
37,3737.0,7,224.0,1,-1.0,0
70,1311.0,11,651.0,1,-1.0,0
31,165.0,8,523.0,2,-1.0,0
60,11.0,29,265.0,1,586.0,2
29,908.0,20,1663.0,1,-1.0,0
34,-30.0,21,1360.0,3,-1.0,0
49,1684.0,1,412.0,2,-1.0,0
67,5275.0,13,222.0,4,-1.0,0
41,0.0,14,168.0,1,-1.0,0
19,108.0,9,273.0,2,182.0,1
31,190.0,30,514.0,1,-1.0,0
27,353.0,15,663.0,1,-1.0,0
40,1361.0,29,1473.0,1,-1.0,0
49,1235.0,13,354.0,3,-1.0,0
39,0.0,22,271.0,1,93.0,3
57,2785.0,11,610.0,4,-1.0,0
25,3411.0,19,225.0,2,-1.0,0
36,129.0,28,918.0,1,93.0,1
25,325.0,22,716.0,3,-1.0,0
53,27.0,10,230.0,3,-1.0,0
36,365.0,4,643.0,1,-1.0,0
34,7050.0,7,130.0,1,-1.0,0
35,471.0,5,276.0,2,-1.0,0
34,1539.0,15,441.0,1,56.0,1
58,169.0,13,880.0,1,92.0,8
36,4438.0,20,446.0,1,-1.0,0
35,0.0,13,1073.0,1,-1.0,0
24,393.0,27,1298.0,1,-1.0,0
42,2625.0,29,2516.0,2,-1.0,0
45,963.0,12,528.0,5,-1.0,0
34,79.0,5,203.0,1,92.0,5
30,378.0,14,566.0,2,-1.0,0
35,404.0,29,539.0,1,-1.0,0
43,2160.0,8,261.0,1,98.0,1
24,167.0,25,288.0,1,96.0,2
59,1115.0,19,834.0,1,-1.0,0
44,1791.0,12,201.0,1,182.0,2
55,204.0,11,1973.0,2,-1.0,0
23,794.0,26,607.0,3,171.0,3
54,3538.0,27,820.0,1,-1.0,0
32,2974.0,24,227.0,1,4.0,1
61,5267.0,11,226.0,3,-1.0,0
45,0.0,5,374.0,2,472.0,1
37,133.0,11,1388.0,2,-1.0,0
43,3403.0,12,707.0,2,97.0,2
44,-368.0,5,895.0,1,-1.0,0
24,409.0,16,912.0,1,-1.0,0
19,134.0,27,271.0,2,-1.0,0
49,1071.0,17,169.0,1,-1.0,0
42,19.0,20,875.0,4,-1.0,0
34,383.0,13,2231.0,1,-1.0,0
33,952.0,29,1241.0,5,-1.0,0
47,238.0,13,3076.0,1,-1.0,0
31,4182.0,4,347.0,2,-1.0,0
60,1690.0,20,1467.0,4,-1.0,0
35,1380.0,23,155.0,1,-1.0,0
60,106.0,21,216.0,3,91.0,1
37,1508.0,6,381.0,2,-1.0,0
35,5639.0,20,945.0,2,-1.0,0
32,983.0,20,500.0,2,133.0,1
32,398.0,13,716.0,1,-1.0,0
31,6281.0,22,257.0,1,128.0,3
46,4693.0,7,79.0,1,394.0,2
51,9.0,18,371.0,2,-1.0,0
27,3792.0,22,279.0,2,-1.0,0
48,0.0,28,270.0,5,-1.0,0
32,1815.0,10,235.0,1,102.0,2
67,405.0,7,345.0,2,-1.0,0
38,6728.0,21,252.0,4,-1.0,0
30,1268.0,8,105.0,4,320.0,8
68,2812.0,3,392.0,4,181.0,3
31,431.0,20,1045.0,1,-1.0,0
42,257.0,12,955.0,2,-1.0,0
51,201.0,17,582.0,2,-1.0,0
24,556.0,8,278.0,1,94.0,4
29,163.0,3,249.0,1,-1.0,0
60,315.0,1,840.0,1,183.0,3
29,1377.0,8,548.0,2,-1.0,0
36,-115.0,16,297.0,4,182.0,2
47,0.0,27,508.0,1,-1.0,0
52,2240.0,13,845.0,1,-1.0,0
61,4629.0,29,349.0,3,183.0,2
59,2308.0,30,815.0,1,87.0,1
28,12.0,9,202.0,1,-1.0,0
62,973.0,2,326.0,1,-1.0,0
34,978.0,24,132.0,1,-1.0,0
35,994.0,30,400.0,1,87.0,2
22,216.0,8,363.0,1,187.0,1
62,298.0,17,709.0,2,-1.0,0
24,-389.0,4,1242.0,1,-1.0,0
41,0.0,17,789.0,1,-1.0,0
32,791.0,21,783.0,2,-1.0,0
55,113.0,12,306.0,1,457.0,3
76,802.0,9,241.0,1,181.0,5
37,4708.0,2,238.0,1,181.0,2
31,8781.0,14,680.0,1,177.0,1
54,752.0,29,211.0,5,491.0,4
40,2266.0,16,447.0,1,147.0,5
29,765.0,16,238.0,1,-1.0,0
38,3576.0,25,349.0,2,183.0,1
56,73.0,21,644.0,4,-1.0,0
22,23.0,27,137.0,1,-1.0,0
28,832.0,29,433.0,3,342.0,1
60,0.0,25,641.0,4,-1.0,0
29,2.0,21,379.0,5,-1.0,0
38,170.0,18,442.0,1,-1.0,0
29,8103.0,28,473.0,3,-1.0,0
33,180.0,4,561.0,1,435.0,3
55,7803.0,15,441.0,1,-1.0,0
54,2102.0,5,547.0,1,626.0,2
57,1227.0,5,232.0,1,-1.0,0
44,250.0,2,382.0,2,-1.0,0
25,528.0,14,201.0,1,-1.0,0
83,4761.0,8,659.0,1,-1.0,0
22,344.0,18,347.0,1,-1.0,0
29,425.0,5,562.0,15,-1.0,0
35,27.0,25,214.0,1,305.0,1
39,1108.0,21,204.0,1,-1.0,0
31,879.0,13,394.0,1,-1.0,0
26,194.0,22,407.0,2,-1.0,0
32,718.0,29,155.0,1,197.0,1
74,4079.0,19,343.0,3,-1.0,0
64,2331.0,9,201.0,1,-1.0,0
47,3715.0,12,171.0,2,182.0,4
31,2734.0,15,858.0,3,-1.0,0
66,40.0,14,290.0,2,-1.0,0
59,106.0,22,186.0,1,-1.0,0
59,2343.0,5,1042.0,1,-1.0,0
31,1173.0,14,444.0,3,-1.0,0
22,254.0,13,143.0,2,-1.0,0
76,2223.0,4,429.0,1,-1.0,0
53,1624.0,6,107.0,1,98.0,6
31,4718.0,21,536.0,1,-1.0,0
29,0.0,7,347.0,2,337.0,6
26,1595.0,15,155.0,1,105.0,1
50,156.0,14,1130.0,3,-1.0,0
37,1276.0,14,156.0,2,-1.0,0
36,2161.0,8,708.0,2,183.0,5
73,1388.0,11,767.0,2,83.0,1
27,535.0,16,265.0,3,95.0,4
39,118.0,3,906.0,1,-1.0,0
73,519.0,26,270.0,3,133.0,2
65,2331.0,11,425.0,1,183.0,2
83,425.0,22,883.0,1,140.0,1
78,4807.0,3,892.0,2,104.0,4
44,1529.0,30,347.0,1,-1.0,0
29,1779.0,4,400.0,1,-1.0,0
59,3648.0,19,1321.0,3,-1.0,0
57,2155.0,10,144.0,3,91.0,2
64,1644.0,7,569.0,4,-1.0,0
44,121.0,10,412.0,1,-1.0,0
46,624.0,17,336.0,2,183.0,2
32,476.0,23,956.0,9,-1.0,0
51,151.0,8,638.0,1,427.0,3
34,828.0,11,1080.0,3,-1.0,0
34,158.0,9,278.0,2,132.0,4
62,180.0,14,183.0,1,90.0,4
31,156.0,13,657.0,7,-1.0,0
41,143.0,2,659.0,2,-1.0,0
41,92.0,21,372.0,1,-1.0,0
45,594.0,29,833.0,2,-1.0,0
25,1868.0,26,259.0,1,103.0,2
50,-54.0,13,698.0,2,292.0,1
25,938.0,1,1048.0,1,-1.0,0
64,4833.0,20,621.0,1,181.0,3
40,446.0,16,1252.0,1,-1.0,0
26,632.0,12,218.0,1,-1.0,0
51,371.0,21,287.0,1,-1.0,0
45,397.0,22,582.0,1,95.0,2
64,3951.0,29,164.0,1,-1.0,0
73,2850.0,17,300.0,1,40.0,8
64,12067.0,30,367.0,2,92.0,2
23,431.0,13,496.0,2,-1.0,0
49,151.0,8,97.0,3,-1.0,0
40,334.0,5,219.0,1,91.0,6
59,957.0,9,479.0,2,-1.0,0
33,2364.0,17,508.0,1,-1.0,0
56,146.0,5,419.0,3,-1.0,0
72,763.0,24,384.0,2,-1.0,0
58,0.0,2,478.0,2,-1.0,0
30,5359.0,27,119.0,1,98.0,1
53,252.0,31,727.0,4,-1.0,0
47,0.0,16,261.0,2,-1.0,0
36,495.0,5,157.0,3,97.0,2
34,3047.0,30,317.0,1,160.0,5
28,2351.0,22,157.0,1,-1.0,0
75,291.0,11,515.0,1,183.0,1
57,7554.0,28,141.0,1,-1.0,0
47,4420.0,20,454.0,1,-1.0,0
42,1275.0,21,925.0,5,-1.0,0
54,548.0,18,520.0,7,-1.0,0
60,65.0,9,1028.0,2,-1.0,0
33,3689.0,27,445.0,3,-1.0,0
37,1775.0,15,514.0,5,-1.0,0
49,905.0,5,1543.0,1,-1.0,0
31,35.0,13,315.0,2,105.0,1
60,2722.0,12,506.0,2,-1.0,0
39,112.0,16,574.0,3,-1.0,0
41,840.0,2,938.0,1,-1.0,0
26,-11.0,17,1150.0,3,-1.0,0
55,240.0,2,108.0,3,277.0,1
32,-454.0,18,801.0,5,355.0,2
25,217.0,18,504.0,1,-1.0,0
35,0.0,29,171.0,1,-1.0,0
57,1044.0,12,567.0,1,182.0,3
36,203.0,23,608.0,3,179.0,2
36,565.0,27,300.0,1,-1.0,0
27,13.0,30,475.0,3,-1.0,0
39,1738.0,14,633.0,1,358.0,1
32,348.0,17,926.0,1,-1.0,0
33,-191.0,9,1290.0,4,-1.0,0
35,1396.0,13,809.0,1,300.0,1
25,943.0,30,512.0,1,-1.0,0
55,1504.0,31,186.0,3,101.0,2
59,258.0,29,266.0,1,-1.0,0
55,309.0,20,167.0,1,181.0,3
41,879.0,5,1053.0,2,-1.0,0
50,-522.0,13,863.0,3,-1.0,0
46,940.0,5,1227.0,2,-1.0,0
37,319.0,6,467.0,3,-1.0,0
40,-17.0,11,474.0,1,256.0,1
60,4256.0,16,200.0,1,92.0,4
32,1138.0,4,214.0,3,83.0,3
32,200.0,1,729.0,1,29.0,3
32,4654.0,20,276.0,1,128.0,2
35,145.0,18,799.0,2,-1.0,0
50,10052.0,13,665.0,2,-1.0,0
31,1027.0,2,217.0,3,-1.0,0
61,3114.0,13,381.0,1,-1.0,0
31,3343.0,3,365.0,1,94.0,1
46,2904.0,30,984.0,2,-1.0,0
80,997.0,28,151.0,1,91.0,3
37,728.0,3,129.0,1,174.0,2
28,4465.0,28,769.0,1,-1.0,0
61,1853.0,10,520.0,1,181.0,2
28,844.0,16,551.0,2,-1.0,0
45,1411.0,7,800.0,2,102.0,3
33,7084.0,27,512.0,8,-1.0,0
61,523.0,13,211.0,3,183.0,4
46,21.0,30,566.0,2,-1.0,0
49,0.0,9,625.0,1,-1.0,0
32,38.0,15,744.0,1,-1.0,0
47,3505.0,17,434.0,2,-1.0,0
48,159.0,7,229.0,1,251.0,6
37,0.0,9,179.0,1,190.0,1
28,1348.0,6,221.0,2,-1.0,0
42,0.0,9,331.0,1,140.0,4
39,462.0,13,590.0,1,-1.0,0
45,891.0,7,118.0,1,-1.0,0
39,1382.0,11,397.0,2,-1.0,0
34,320.0,12,352.0,1,828.0,2
31,1214.0,4,974.0,1,-1.0,0
37,1978.0,9,404.0,1,182.0,1
55,602.0,4,390.0,2,150.0,6
34,212.0,25,278.0,8,-1.0,0
36,353.0,11,361.0,2,181.0,2
60,474.0,31,415.0,5,186.0,3
53,362.0,28,1169.0,2,-1.0,0
46,660.0,6,740.0,2,-1.0,0
52,371.0,21,453.0,1,183.0,3
42,413.0,11,589.0,2,-1.0,0
68,1146.0,16,212.0,1,187.0,6
61,2557.0,11,139.0,3,190.0,1
72,3856.0,10,582.0,4,115.0,1
40,0.0,11,657.0,1,-1.0,0
24,674.0,6,267.0,1,-1.0,0
31,2666.0,10,318.0,2,97.0,6
28,0.0,27,96.0,1,267.0,1
33,386.0,12,317.0,1,181.0,5
49,0.0,6,445.0,2,166.0,3
31,459.0,7,623.0,1,293.0,1
37,1045.0,17,406.0,2,41.0,1
28,5679.0,9,701.0,4,-1.0,0
43,40.0,10,147.0,1,-1.0,0
22,33.0,12,369.0,1,-1.0,0
37,1000.0,15,322.0,1,90.0,1
23,381.0,23,696.0,1,189.0,2
53,925.0,25,930.0,3,-1.0,0
44,267.0,22,520.0,2,-1.0,0
42,4.0,8,579.0,2,295.0,1
26,0.0,2,1223.0,2,-1.0,0
47,12026.0,27,251.0,1,-1.0,0
25,594.0,4,89.0,2,-1.0,0
47,225.0,28,1126.0,4,-1.0,0
49,395.0,10,336.0,5,-1.0,0
30,536.0,2,309.0,1,-1.0,0
25,1957.0,24,1207.0,4,385.0,1
37,1435.0,18,724.0,16,-1.0,0
34,-32.0,30,246.0,2,-1.0,0
23,279.0,18,843.0,1,370.0,1
57,375.0,21,135.0,1,-1.0,0
72,438.0,23,279.0,1,-1.0,0
43,0.0,18,464.0,1,94.0,2
26,1140.0,6,984.0,2,-1.0,0
45,879.0,7,621.0,2,-1.0,0
50,5872.0,5,762.0,3,-1.0,0
39,53.0,5,257.0,1,394.0,1
55,2206.0,12,265.0,1,91.0,5
31,131.0,15,151.0,1,-1.0,0
75,4984.0,28,509.0,1,-1.0,0
43,1696.0,26,257.0,1,474.0,3
31,3384.0,22,247.0,3,187.0,3
42,1376.0,2,712.0,4,-1.0,0
32,2360.0,3,152.0,2,160.0,5
37,5115.0,17,1210.0,2,171.0,4
59,739.0,14,408.0,1,-1.0,0
30,880.0,19,967.0,6,-1.0,0
57,2326.0,28,207.0,1,194.0,1
29,113.0,12,328.0,2,183.0,4
41,431.0,23,196.0,1,88.0,5
56,393.0,26,183.0,1,221.0,2
58,473.0,18,1109.0,1,262.0,1
45,2048.0,18,310.0,1,804.0,1
36,1368.0,1,516.0,1,292.0,5
40,7968.0,3,733.0,1,93.0,1
48,1405.0,14,629.0,2,-1.0,0
37,3943.0,6,1138.0,2,138.0,1
29,550.0,29,801.0,1,-1.0,0
28,386.0,25,867.0,1,-1.0,0
28,128.0,27,460.0,1,414.0,1
51,394.0,28,968.0,2,-1.0,0
29,1374.0,14,1205.0,2,178.0,7
46,2196.0,28,573.0,5,-1.0,0
54,118.0,5,280.0,1,-1.0,0
43,0.0,4,1488.0,2,-1.0,0
30,5.0,17,840.0,3,-1.0,0
59,7049.0,21,530.0,1,163.0,2
26,644.0,2,346.0,1,-1.0,0
35,188.0,5,1865.0,2,-1.0,0
32,769.0,29,695.0,2,-1.0,0
57,658.0,10,724.0,1,-1.0,0
29,196.0,30,726.0,2,-1.0,0
77,2590.0,12,345.0,1,178.0,20
25,343.0,1,377.0,1,-1.0,0
31,2603.0,11,280.0,4,-1.0,0
37,1027.0,1,137.0,1,119.0,1
31,761.0,18,514.0,2,-1.0,0
54,184.0,5,673.0,2,-1.0,0
74,1413.0,25,385.0,2,-1.0,0
65,2326.0,21,276.0,1,-1.0,0
32,483.0,8,580.0,3,-1.0,0
37,175.0,13,753.0,6,-1.0,0
32,1732.0,14,1871.0,3,-1.0,0
33,0.0,9,305.0,1,326.0,1
33,1699.0,4,600.0,1,-1.0,0
51,4787.0,7,895.0,1,-1.0,0
31,2.0,20,182.0,2,-1.0,0
20,829.0,27,196.0,3,202.0,2
37,1967.0,27,376.0,1,-1.0,0
52,388.0,25,272.0,1,-1.0,0
26,1623.0,2,479.0,1,-1.0,0
54,5475.0,21,1032.0,1,91.0,4
55,2383.0,3,591.0,2,-1.0,0
53,3765.0,20,1094.0,3,-1.0,0
31,19.0,18,1978.0,1,-1.0,0
49,0.0,1,1460.0,1,-1.0,0
32,-46.0,18,1373.0,4,-1.0,0
52,1227.0,22,1123.0,4,-1.0,0
32,-242.0,20,1202.0,3,-1.0,0
28,6551.0,23,203.0,1,-1.0,0
28,1287.0,26,65.0,1,-1.0,0
42,372.0,4,153.0,3,1.0,2
72,2321.0,14,221.0,2,64.0,12
28,939.0,27,740.0,1,-1.0,0
30,5909.0,18,420.0,2,-1.0,0
51,825.0,17,977.0,3,-1.0,0
52,580.0,21,965.0,2,-1.0,0
64,588.0,16,574.0,1,179.0,3
42,541.0,5,656.0,1,-1.0,0
40,278.0,23,1015.0,3,-1.0,0
33,317.0,4,323.0,1,80.0,14
43,2367.0,1,114.0,1,38.0,2
33,221.0,13,669.0,1,355.0,4
47,3480.0,16,443.0,1,-1.0,0
57,126.0,4,166.0,2,-1.0,0
26,338.0,29,209.0,1,188.0,2
29,572.0,16,314.0,1,195.0,1
61,86.0,23,149.0,1,-1.0,0
37,122.0,25,266.0,2,318.0,3
46,2232.0,13,121.0,1,-1.0,0
35,1792.0,31,630.0,6,-1.0,0
28,751.0,22,598.0,5,-1.0,0
54,-315.0,10,2029.0,1,-1.0,0
44,5773.0,23,597.0,6,-1.0,0
28,2489.0,27,342.0,2,-1.0,0
27,1595.0,29,196.0,2,197.0,2
24,1.0,14,396.0,5,-1.0,0
34,920.0,14,526.0,3,179.0,3
41,812.0,11,583.0,4,-1.0,0
49,249.0,6,234.0,1,-1.0,0
52,195.0,18,220.0,1,63.0,5
34,1228.0,5,263.0,8,-1.0,0
46,1144.0,8,376.0,2,129.0,3
47,1612.0,2,1164.0,1,-1.0,0
52,3798.0,17,1208.0,1,-1.0,0
46,0.0,20,1023.0,3,-1.0,0
35,154.0,29,200.0,4,181.0,2
48,503.0,12,1243.0,7,-1.0,0
30,3340.0,3,238.0,3,-1.0,0
51,3764.0,9,450.0,3,181.0,6
79,2787.0,13,617.0,1,377.0,1
47,1568.0,21,226.0,3,91.0,8
47,235.0,2,136.0,2,203.0,1
26,3944.0,14,974.0,2,-1.0,0
25,4718.0,24,709.0,1,-1.0,0
28,1595.0,9,268.0,1,254.0,4
30,419.0,4,194.0,1,-1.0,0
59,5397.0,23,671.0,3,-1.0,0
47,973.0,27,489.0,1,479.0,1
30,398.0,24,235.0,2,-1.0,0
39,517.0,14,1328.0,1,-1.0,0
32,6402.0,20,628.0,1,-1.0,0
32,3283.0,12,623.0,2,191.0,2
